,Unnamed: 0,student_id,semester,year,grade,term_number
771,37093,8352,fall,2017,D,0
772,37094,3765,fall,2017,F,0
773,37095,3983,fall,2017,B,0
774,37096,5856,fall,2017,F,0
775,37097,2260,fall,2017,F,0
776,37098,500,fall,2017,C,0
777,37099,6674,fall,2017,D,0
778,37100,482,fall,2017,F,0
779,37101,6141,fall,2017,C,0
780,37102,10597,fall,2017,F,0
781,37103,9051,fall,2017,B-,0
782,37104,1697,fall,2017,C+,0
783,37105,155,fall,2017,C-,0
784,37106,8955,fall,2017,F,0
785,37107,955,fall,2017,C,0
786,37108,4493,fall,2017,F,0
787,37892,3983,fall,2017,F,0
788,37893,4707,fall,2017,B,0
789,37894,7076,fall,2017,C,0
790,37895,6424,fall,2017,C,0
791,37896,3753,fall,2017,D,0
792,37897,9573,fall,2017,B,0
793,38753,2690,fall,2017,C+,0
794,38754,1400,fall,2017,F,0
795,38755,3951,fall,2017,B-,0
796,38756,7644,fall,2017,A,0
797,38757,1753,fall,2017,D,0
798,38758,78,fall,2017,C-,0
799,38759,8027,fall,2017,D,0
800,38760,5845,fall,2017,C+,0
801,38761,2994,fall,2017,C,0
802,38762,6137,fall,2017,F,0
803,38763,652,fall,2017,D,0
804,38764,648,fall,2017,F,0
805,38765,1386,fall,2017,B-,0
806,38766,6261,fall,2017,F,0
807,38767,7732,fall,2017,C-,0
808,38768,7076,fall,2017,C,0
809,38769,6424,fall,2017,D,0
810,38770,6681,fall,2017,F,0
811,38771,5291,fall,2017,F,0
812,38772,2706,fall,2017,C-,0
813,38773,9908,fall,2017,D,0
814,38774,3753,fall,2017,B,0
815,38775,8306,fall,2017,D,0
816,38776,5014,fall,2017,F,0
817,38777,4539,fall,2017,B,0
818,40088,1387,spring,2017,B+,0
819,40089,10422,spring,2017,B-,0
820,40090,1085,spring,2017,F,0
821,40091,8510,spring,2017,C,0
822,40092,1139,spring,2017,D,0
823,40093,9291,spring,2017,B,0
824,40094,7944,spring,2017,C,0
825,40095,9717,spring,2017,C-,0
826,40096,9592,spring,2017,A,0
827,40097,5042,spring,2017,C,0
828,40098,5823,spring,2017,C,0
829,40099,7217,spring,2017,B,0
830,40100,9591,spring,2017,D,0
831,40101,1697,spring,2017,D,0
832,40838,5367,spring,2017,C-,0
833,40839,10537,spring,2017,B+,0
834,40840,2513,spring,2017,C-,0
835,40841,9292,spring,2017,C-,0
836,40842,615,spring,2017,C,0
837,40843,2766,spring,2017,B,0
838,40844,7320,spring,2017,B,0
839,40845,6627,spring,2017,A,0
840,41363,955,summer,2017,D,0
841,41978,10253,fall,2018,F,0
842,41979,5856,fall,2018,C-,0
843,41980,7477,fall,2018,F,0
844,41981,2075,fall,2018,D,0
845,41982,3542,fall,2018,D,0
846,41983,1867,fall,2018,D,0
847,41984,482,fall,2018,F,0
848,41985,2511,fall,2018,C,0
849,41986,8327,fall,2018,B,0
850,41987,3834,fall,2018,B-,0
851,41988,3318,fall,2018,F,0
852,41989,9896,fall,2018,C+,0
853,41990,5914,fall,2018,A,0
854,41991,10192,fall,2018,B+,0
855,41992,3342,fall,2018,C,0
856,41993,4493,fall,2018,C,0
857,41994,6372,fall,2018,A,0
858,41995,848,fall,2018,A,0
859,41996,9591,fall,2018,F,0
860,42733,2553,fall,2018,F,0
861,42734,2016,fall,2018,B,0
862,42735,2804,fall,2018,C-,0
863,42736,8591,fall,2018,C,0
864,42737,171,fall,2018,F,0
865,42738,8708,fall,2018,B+,0
866,42739,8457,fall,2018,C,0
867,42740,6836,fall,2018,B,0
868,42741,6412,fall,2018,B-,0
869,42742,1952,fall,2018,C-,0
870,42743,9235,fall,2018,A-,0
871,42744,6717,fall,2018,A-,0
872,42745,5601,fall,2018,C+,0
873,42746,2730,fall,2018,D+,0
874,42747,325,fall,2018,B-,0
875,42748,6137,fall,2018,C-,0
876,43705,4355,fall,2018,F,0
877,43706,1088,fall,2018,B,0
878,43707,5291,fall,2018,F,0
879,43708,3897,fall,2018,C,0
880,43709,2016,fall,2018,C-,0
881,43710,1066,fall,2018,B-,0
882,43711,6163,fall,2018,C,0
883,43712,2222,fall,2018,C-,0
884,43713,5680,fall,2018,B,0
885,43714,6681,fall,2018,D,0
886,43715,325,fall,2018,C-,0
887,43716,1070,fall,2018,C-,0
888,43717,2274,fall,2018,D,0
889,44863,6674,spring,2018,B+,0
890,44864,1491,spring,2018,D,0
891,44865,1867,spring,2018,F,0
892,44866,3342,spring,2018,F,0
893,44867,10154,spring,2018,C,0
894,44868,4493,spring,2018,D,0
895,44869,9566,spring,2018,B,0
896,44870,10553,spring,2018,C,0
897,44871,3765,spring,2018,D+,0
898,44872,8352,spring,2018,B,0
899,44873,8264,spring,2018,C+,0
900,44874,8972,spring,2018,F,0
901,44875,10597,spring,2018,C,0
902,45550,211,spring,2018,C-,0
903,45551,325,spring,2018,B,0
904,45552,2016,spring,2018,D+,0
905,45553,4156,spring,2018,F,0
906,46269,3897,spring,2018,D,0
907,46270,5158,spring,2018,C,0
908,46271,8349,spring,2018,B+,0
909,46272,6163,spring,2018,D,0
910,46273,6424,spring,2018,C-,0
911,46795,211,spring,2018,B,0
912,46796,8027,spring,2018,B-,0
913,46797,5057,spring,2018,C-,0
914,46798,1724,spring,2018,C,0
915,46799,8306,spring,2018,C,0
916,46800,648,spring,2018,A-,0
917,46801,6137,spring,2018,D+,0
918,46802,4330,spring,2018,B-,0
919,46803,2016,spring,2018,F,0
920,46804,2013,spring,2018,B,0
921,46805,9908,spring,2018,C,0
922,46806,6755,spring,2018,C,0
923,46807,1753,spring,2018,D,0
924,46808,10222,spring,2018,C-,0
925,46987,6137,summer,2018,B,0
926,46988,1753,summer,2018,C-,0
927,47574,10253,spring,2019,F,0
928,47575,8972,spring,2019,C,0
929,47576,2075,spring,2019,C-,0
930,47577,3542,spring,2019,C-,0
931,47578,3318,spring,2019,B,0
932,47579,2961,spring,2019,C-,0
933,47580,7477,spring,2019,C-,0
934,47581,6412,spring,2019,B,0
935,47582,10301,spring,2019,B,0
936,47583,3765,spring,2019,C,0
937,47584,934,spring,2019,C+,0
